"Date","DAILY_AQI_VALUE","Site.Name","AQS_PARAMETER_DESC","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
2019-03-12,15,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-13,38,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-14,31,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-15,25,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-16,13,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-17,17,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-18,21,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-19,22,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-20,25,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-21,16,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-22,13,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-23,20,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-24,37,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-25,49,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-26,24,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-27,13,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-28,22,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-29,50,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-30,55,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-03-31,19,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-01,8,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-02,24,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-03,30,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-04,32,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-05,20,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-06,14,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-07,35,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-08,30,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-09,17,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-10,13,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-11,31,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-12,23,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-13,20,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-14,24,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-15,8,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-16,8,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-17,36,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-18,42,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-19,22,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-20,4,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-21,7,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-22,10,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-23,28,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-24,32,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-25,50,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-26,31,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-27,21,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-28,38,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-29,25,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-04-30,51,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-01,41,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-02,32,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-03,28,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-04,26,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-05,13,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-06,7,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-07,26,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-08,34,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-09,22,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-10,18,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-11,25,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-12,18,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-13,10,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-14,11,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-15,20,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-16,28,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-17,46,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-18,39,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-19,52,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-20,38,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-21,25,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-22,33,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-23,48,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-29,38,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-30,48,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-05-31,35,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-01,34,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-02,42,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-03,42,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-04,30,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-05,53,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-06,56,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-07,28,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-08,13,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-09,22,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-10,19,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-11,14,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-12,16,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-13,11,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-14,18,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-15,28,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-16,40,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-17,45,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-18,18,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-19,22,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-20,34,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-21,18,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-22,29,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-23,36,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-24,52,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-25,21,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-26,27,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-27,35,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-28,52,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-29,52,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-06-30,43,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-01,45,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-02,38,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-03,35,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-04,38,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-05,37,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-06,45,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-07,35,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-10,28,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-11,31,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-12,30,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-13,38,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-14,38,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-15,47,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-16,52,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-17,56,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-18,22,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-19,34,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-20,28,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-21,33,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-22,21,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-23,14,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-24,27,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-25,24,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-26,38,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-27,48,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-28,51,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-29,52,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-30,47,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-07-31,39,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-01,39,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-02,22,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-03,33,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-04,39,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-05,43,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-06,44,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-07,37,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-08,28,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-09,38,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-10,40,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-11,40,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-12,42,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-13,45,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-14,30,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-15,42,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-16,31,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-17,30,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-18,34,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-19,33,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-20,31,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-21,24,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-22,29,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-23,21,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-24,13,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-25,18,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-26,14,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-27,18,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-28,22,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-29,20,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-30,29,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-08-31,32,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-01,28,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-02,18,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-03,29,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-04,32,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-05,25,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-06,30,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-07,26,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-08,38,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-09,56,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-10,52,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-11,53,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-12,42,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-13,36,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-14,26,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-15,36,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-16,35,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-17,39,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-18,23,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-19,16,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-20,29,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-21,36,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-22,34,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-23,31,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-24,13,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-25,34,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-26,36,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-27,41,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-28,45,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-29,44,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-09-30,59,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-01,54,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-02,54,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-03,43,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-04,31,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-05,10,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-06,17,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-07,14,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-08,9,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-09,10,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-10,14,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-11,15,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-12,31,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-13,17,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-14,25,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-15,18,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-16,11,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-17,8,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-18,18,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-19,33,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-20,4,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-21,14,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-22,10,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-23,12,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-24,17,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-25,27,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-26,28,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-27,8,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-28,9,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-29,30,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-30,24,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-10-31,13,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-01,18,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-02,37,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-03,33,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-04,36,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-05,36,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-06,26,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-07,44,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-08,15,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-09,55,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-10,56,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-11,42,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-12,13,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-13,20,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-14,53,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-15,32,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-16,23,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-17,13,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-18,15,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-19,36,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-20,37,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-21,31,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-22,52,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-23,14,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-24,11,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-25,23,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-26,40,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-27,44,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-28,8,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-29,20,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-11-30,41,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-01,19,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-02,2,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-03,6,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-04,8,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-05,16,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-06,45,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-07,36,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-08,34,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-09,40,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-10,31,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-11,14,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-12,15,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-13,12,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-14,3,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-15,30,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-16,40,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-17,8,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-18,3,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-19,34,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-20,43,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-21,59,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-22,79,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-23,47,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-24,30,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-25,45,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-26,51,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-27,49,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-28,51,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-29,45,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-30,5,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-12-31,10,"Mendenhall School","PM 2.5","Guilford",36.1090060008986,-79.802314
2019-01-12,13,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-01-15,4,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-01-18,4,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-01-21,4,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-01-24,4,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-01-27,9,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-01-30,5,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-02-02,9,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-02-05,17,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-02-08,7,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-02-11,3,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-02-14,5,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-02-17,3,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-02-20,0,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-02-23,4,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-02-26,11,"Frying Pan Mountain","PM 2.5","Haywood",35.379167,-82.7925
2019-01-30,15,"","PM 2.5","Hyde",35.4510904272765,-76.2071654064174
2019-02-02,23,"","PM 2.5","Hyde",35.4510904272765,-76.2071654064174
2019-02-05,50,"","PM 2.5","Hyde",35.4510904272765,-76.2071654064174
2019-02-08,21,"","PM 2.5","Hyde",35.4510904272765,-76.2071654064174
2019-02-11,7,"","PM 2.5","Hyde",35.4510904272765,-76.2071654064174
2019-02-14,9,"","PM 2.5","Hyde",35.4510904272765,-76.2071654064174
2019-02-17,20,"","PM 2.5","Hyde",35.4510904272765,-76.2071654064174
2019-02-23,14,"","PM 2.5","Hyde",35.4510904272765,-76.2071654064174
2019-02-26,10,"","PM 2.5","Hyde",35.4510904272765,-76.2071654064174
2019-01-03,13,"PM2.5 COLOCATED MONITORS LOCATED ON TOP OF BUILDING","PM 2.5","Jackson",35.46676663,-83.277928059
2019-01-06,20,"PM2.5 COLOCATED MONITORS LOCATED ON TOP OF BUILDING","PM 2.5","Jackson",35.46676663,-83.277928059
